,tour_length,tour_length,runtime,runtime
,mean,std,mean,std
method,,,,
GeneticAlgorithm,2.6955753485912224,0.3182921866204982,17.363796997070313,2.2736147986825164
Heuristic,2.802024940202761,0.48788977242286274,0.007437849044799804,0.0019010359595006045
SA,3.531991269258934,0.504529055484492,2.1603816509246827,0.32035502458783466
